Name,Type of Agency,Tagline,Ratings,Reviews,Sponsor,MinProjectSize,HourlyRate,TeamSize,Location,ServiceNames,ServicePercentages,Feedback,WebsiteLink,ClutchDirectoryLink
Moloko Creative Inc,Packaging Design,"Moloko, Creative agency",4.9,42 REVIEWS,No,"$5,000+",$25 - $49 / hr,10 - 49,"St. Petersburg, FL","Packaging Design,Branding,Graphic Design,Logo,Advertising","10,40,20,20,10","""The team is ready to defend their product and explain why it will work.""",http://mlk.global/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/moloko-creative
Rule29,Packaging Design,Making Creative Matter for Brands & Business,4.9,25 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"Geneva, IL","Packaging Design,Branding,Web Design,Advertising","10,60,20,10","""They brought our vision to life, and it turned out even better than we hoped.""",http://rule29.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/rule29
Brandwell,Packaging Design,If you're going to do it...do it well.,4.9,16 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Collingwood, Australia","Packaging Design,Branding,Logo,Web Design","20,50,20,10","""Brandwell felt like an extension of our internal team.""",https://brandwellagency.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/brandwell
"Gel, Strategy & Branding",Packaging Design,"Rapid Intelligent, strategic Brand Development",4.9,12 REVIEWS,No,"$25,000+",$300+ / hr,2 - 9,"Burbank, CA","Packaging Design,Branding,Advertising","20,70,10",“There’s no other agency I’d turn to for help building a national brand — they’re second to none.”,https://gelcomm.com/contact,https://clutch.co/profile/gel-strategy-branding
Strano + Pettigrew Design Associates,Packaging Design,Brand architects. Brand builders.,5.0,20 REVIEWS,No,Undisclosed,$150 - $199 / hr,2 - 9,"Toronto, Canada","Packaging Design,Branding,Graphic Design","15,70,15","""A rebrand is not typically done in a chaotic, archaic industry like ours, so their work has really set us apart.""",https://www.stranoandpettigrew.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/strano-pettigrew-design-associates
DATE OF BIRTH,Packaging Design,Branding | Design | Strategy,4.9,5 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"South Melbourne, Australia","Packaging Design,Branding,Logo","25,50,25","""They are strategically and creatively talented.""",https://dateofbirth.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/date-birth-0
Kona Made,Packaging Design,"Branding, Web & Package Design Studio",5.0,17 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Austin, TX","Packaging Design,E-Commerce Development,Web Design,Branding,Advertising","20,25,25,20,10","""They were personalized and demonstrated with my own material, so I am able to look at them when I have questions.""",http://www.konamade.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/kona-made
Map & Fire,Packaging Design,Create a 1-of-1 position for your brand,5.0,19 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Torrance, CA","Packaging Design,Branding,Market Research,Logo","10,50,30,10","""They did a great job with market research and naming.""",https://mapandfire.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/map-fire
Duck.Design,Packaging Design,You need design done. Just get it!,5.0,12 REVIEWS,No,"$1,000+",Undisclosed,50 - 249,"London, United Kingdom","Packaging Design,Graphic Design,Product Design,Branding,UX/UI Design,Web Design","10,30,30,10,10,10","""They produce high-quality work and are incredibly responsive.""",https://duck.design/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/duckdesign
BRIDGE,Packaging Design,Strong Brands Start Here.,5.0,15 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Phoenix, AZ","Packaging Design,Branding,UX/UI Design,Web Development","10,60,15,15","""They were an extremely dedicated and hardworking individual.""",https://www.bridgephx.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/bridge-4
Pushstart Creative,Packaging Design,Product Design & Development Agency Austin Texas,5.0,2 REVIEWS,No,"$10,000+",Undisclosed,10 - 49,"Austin, TX","Packaging Design,Product Design,UX/UI Design,Branding,Custom Software Development","10,35,35,10,10","""Their range of skillsets and speed of execution was impressive.""",http://pushstartcreative.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/pushstart-creative
SLAPS,Packaging Design,BRANDING THAT SLAPS,5.0,10 REVIEWS,No,"$5,000+",$100 - $149 / hr,50 - 249,"Barcelona, Spain","Packaging Design,Branding,Advertising,Graphic Design,Logo","10,40,30,10,10","""We liked how attentive they are, we really felt like they were part of our internal team.""",http://www.brandingthatslaps.com/?utm_source=clutch&utm_medium=referral,https://clutch.co/profile/slaps
ParkerWhite Brand Interactive,Packaging Design,BRAND. ATTRACT. NURTURE. GROW.,4.8,21 REVIEWS,No,"$25,000+",$100 - $149 / hr,2 - 9,"Encinitas, CA","Packaging Design,Branding,Web Design,Digital Strategy,Advertising,Logo,Social Media Marketing","10,25,20,15,10,10,10","""ParkerWhite Brand Interactive was a well-organized, very creative, and passionate agency.""",https://www.parkerwhite.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/parkerwhite-brand-interactive
Levie Branding,Packaging Design,[RE]DEFINING BRANDS,5.0,11 REVIEWS,No,"$50,000+",$200 - $300 / hr,2 - 9,"Miami, FL","Packaging Design,Branding,Web Design","10,80,10","""Rather than push us in a specific direction, they made sure to elicit what we had in our minds.""",https://leviebranding.com/,https://clutch.co/profile/levie-branding
Migration Marketing,Packaging Design,Branding that is both beautiful and effective.,4.9,6 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"San Diego, CA","Packaging Design,Branding,Marketing Strategy,Web Design","10,50,30,10","""The team members assigned to us felt like extensions of our organization.""",https://www.migrationmarketing.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/migration-marketing
States of Matter,Packaging Design,Level Up and Amplify Your Impact.,5.0,13 REVIEWS,No,"$5,000+",$100 - $149 / hr,2 - 9,"Seattle, WA","Packaging Design,Branding,Web Design,Logo,UX/UI Design","10,40,30,10,10","“Their strengths are their process, and taking people through a journey, which is the most important part.”",http://www.statesofmatter.com/,https://clutch.co/profile/states-matter
Conjure,Packaging Design,The Expression of Ideas,5.0,15 REVIEWS,No,"$10,000+",$150 - $199 / hr,10 - 49,"Chicago, IL","Packaging Design,Branding,Graphic Design","10,80,10","""They have a gift for helping clients define their brand identity and translate it in a variety of formats...""",http://www.conjureinc.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/conjure
Mano a Mano,Packaging Design,Fighting side by side with you.,5.0,12 REVIEWS,No,"$5,000+",$50 - $99 / hr,2 - 9,"Porto, Portugal","Packaging Design,Branding,Web Design,Graphic Design,Logo,Print Design,UX/UI Design,Web Development","10,20,20,10,10,10,10,10","“They’re great creative minds, and the team understands our business and vision.”",https://manoamanoclub.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/mano-mano
ColorJar,Packaging Design,We create champion brands.,4.8,15 REVIEWS,No,"$25,000+",Undisclosed,10 - 49,"Chicago, IL","Packaging Design,Branding,Logo,Web Design","10,60,20,10","""Everything they did for us was great. ... They exceeded my expectations.""",http://colorjar.com/?utm_source=clutch.co&utm_medium=referral,https://clutch.co/profile/colorjar
Bellman Agency,Packaging Design,"The home of branding, graphic design and content.",4.8,6 REVIEWS,No,"$1,000+",$150 - $199 / hr,10 - 49,"Hawthorn, Australia","Packaging Design,Branding,Graphic Design,Logo,Marketing Strategy,Print Design","10,25,25,20,10,10","""They provided outstanding service and efficient responses to any inquiries we had.""",https://www.bellmanagency.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/bellman-agency-0
Hexagon Creative,Packaging Design,WE PROVIDE PERFECT AND PROFESSIONAL SERVICES.,5.0,9 REVIEWS,No,"$1,000+",$100 - $149 / hr,2 - 9,"Detroit, MI","Packaging Design,Web Design,Branding,Search Engine Optimization,Out of Home Design,Print Design","10,50,20,10,5,5","""They were always easy to get a hold of and quick to respond.""",http://hexagoncreativedetroit.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/hexagon-creative
nao.design,Packaging Design,We transform your hardware IDEAS in2 PRODUCTS,4.8,3 REVIEWS,No,"$10,000+",$50 - $99 / hr,10 - 49,"San Francisco, CA","Packaging Design,Product Design,Contract Manufacturing,IoT Development,UX/UI Design","10,60,10,10,10","“They’re adaptive, and they helped us in every process until the results were perfect.”",https://nao.design/,https://clutch.co/profile/naodesign
Wololo hq,Packaging Design,Crave Conversion,5.0,2 REVIEWS,No,"$5,000+",$100 - $149 / hr,2 - 9,"Gurugram, India","Packaging Design,Branding,Logo","25,50,25","""Their ideas are very unique, bright, and colorful.""",https://www.wololohq.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/wololo-hq
Brand Provoke,Packaging Design,Branding | Design | Digital Strategy,4.7,12 REVIEWS,No,"$10,000+",$50 - $99 / hr,10 - 49,"Ghaziabad, India","Packaging Design,Branding,Advertising,Digital Strategy,Product Design,Web Development","10,50,10,10,10,10","""As starters they are a very bright and enthusiastic team to work with.""",https://www.brandprovoke.com/project-planner/,https://clutch.co/profile/brand-provoke
Tak agency,Packaging Design,"Revitalizing Brands, Reinventing Packaging!",5.0,2 REVIEWS,No,"$5,000+",$50 - $99 / hr,10 - 49,"L'viv, Ukraine","Packaging Design,Branding,Web Design,Video Production","20,50,20,10","""We were impressed by the team's level of immersion in the project, and they were trustworthy.""",https://www.tak.global/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/tak-agency
Kaleidoscope ®,Packaging Design,"Brand Strategy, Design and Realization",5.0,1 REVIEW,No,"$10,000+",$150 - $199 / hr,50 - 249,"Chicago, IL",Packaging Design,100,"""They communicated perfectly and helped us rush the job to deliver a beautiful outcome within our budget.""",http://www.thinkkaleidoscope.com/,https://clutch.co/profile/kaleidoscope
BEXBRANDS,Packaging Design,Give a Shift,5.0,16 REVIEWS,No,"$25,000+",$150 - $199 / hr,2 - 9,"San Diego, CA","Packaging Design,Branding,Print Design,Logo,Web Design","30,30,20,10,10","""They were great all the way around and were incredibly customer-focused.""",http://bexbrands.com/,https://clutch.co/profile/bexbrands
Stan Branding,Packaging Design,Award-Winning Branding and Packaging Design Agency,5.0,34 REVIEWS,No,"$5,000+",$100 - $149 / hr,2 - 9,"Brooklyn, NY","Packaging Design,Branding,Graphic Design","40,50,10","""We were pretty impressed with their delivery time.""",https://stanbranding.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-packaging-design,https://clutch.co/profile/stan-branding
Workshop Branding,Packaging Design,Strategic Branding and Package Design,5.0,2 REVIEWS,No,"$10,000+",$100 - $149 / hr,2 - 9,"New York, NY","Packaging Design,Branding,Marketing Strategy","80,10,10","""We felt like a team who had a goal together.""",http://www.workshopbranding.com/,https://clutch.co/profile/workshop-branding
Capsule,Packaging Design,We help brands look the way they feel,4.9,10 REVIEWS,No,"$10,000+",$200 - $300 / hr,10 - 49,"Minneapolis, MN","Packaging Design,Branding,Logo,Web Design,Advertising,Digital Strategy,Product Design,Social Media Marketing","25,25,20,10,5,5,5,5","""It truly was a customer-centric process.""",http://capsule.us/,https://clutch.co/profile/capsule
Prime Studio,Packaging Design,Designing Real Products for Real People.,4.9,11 REVIEWS,No,"$25,000+",$200 - $300 / hr,10 - 49,"New York, NY","Packaging Design,Product Design,Branding","35,40,25","""I'm very confident we did everything we needed to do.""",http://www.primestudio.com/,https://clutch.co/profile/prime-studio
Fluid Branding,Packaging Design,Building better brands,4.8,2 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"Torquay, Australia","Packaging Design,Branding,Web Development","45,45,10","""They were great to work with, and I really felt like they genuinely cared.""",https://fluid.au/,https://clutch.co/profile/fluid-branding-0
Commence Studio,Packaging Design,"We help companies begin, rise and renew",5.0,25 REVIEWS,No,"$10,000+",$150 - $199 / hr,2 - 9,"Reno, NV","Packaging Design,E-Commerce Development,Logo,Web Design,Email Marketing,Pay Per Click","15,25,25,20,10,5","""We trust one another’s expertise and do not shy away from disagreement. Everyone is highly professional.""
 """,https://commence.studio/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/commence-studio
VerveBranding by VerveLogic LLC,Packaging Design,One-Stop for solution for all your branding needs,4.9,9 REVIEWS,No,"$1,000+",< $25 / hr,50 - 249,"Jaipur, India","Packaging Design,Logo,Branding","20,60,20","""Vervelogic is one of the world's top graphic and logo design companies.""",https://www.vervebranding.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,https://clutch.co/profile/vervebranding-vervelogic
Caava Design,Packaging Design,Strategic thinking. Compelling design.,5.0,11 REVIEWS,No,"$25,000+",$150 - $199 / hr,2 - 9,"Coeur d'Alene, ID","Packaging Design,Branding,Graphic Design","35,40,25",“Collaborate with them if you have the resources to do it because it’s worth it.”,http://caavadesign.com/,https://clutch.co/profile/caava-design
Unpack'd,Packaging Design,We create excitement!,5.0,5 REVIEWS,No,Undisclosed,Undisclosed,2 - 9,"Austin, TX","Packaging Design,Branding,Marketing Strategy,Logo","50,20,20,10","""They were exceptional artists and visionaries.""",https://www.unpackd.com/,https://clutch.co/profile/unpackd
MiresBall,Packaging Design,More is possible.,5.0,10 REVIEWS,No,"$25,000+",$150 - $199 / hr,10 - 49,"San Diego, CA","Packaging Design,Branding,Graphic Design,Logo,Web Design","20,20,20,20,20",“MiresBall provided excellent service.”,http://www.miresball.com/,https://clutch.co/profile/miresball
Soda Spoon Marketing Agency,Packaging Design,Stir Things Up With Soda Spoon!,5.0,1 REVIEW,No,"$1,000+",$150 - $199 / hr,10 - 49,"Draper, UT","Packaging Design,Branding,Contract Manufacturing,E-Commerce Development,Ecommerce Marketing,Fulfillment,Intellectual Property Law,Product Design,Search Engine Optimization,Social Media Marketing","10,10,10,10,10,10,10,10,10,10","""SodaSpoon truly cares about our success.""",https://www.sodaspoon.com/,https://clutch.co/profile/soda-spoon-marketing-agency
